date,grid,plot,zone,side,fixed_area,height,num_stems,stem_1_diam,stem_2_diam,stem_3_diam,stem_4_diam,stem_5_diam,canopy_breakage,breakage_age,breakage_resprout,circum,add_circum,bark_stripped,strip_age,bark_regrow,borer,fire,toppled,toppled_resprout,elephant_damage,alive,notes,data_collector,scribe,total_basal_area,season,location,tag,spcode
14-Jun-2013,4,31,3,B,<2,38,3,0.56,0.42,0.38,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.913889303,mj13,K,NA,EHRI
14-Jun-2013,4,31,3,A,<2,96,10,0.75,0.743,0.728,0.467,0.501,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,3.474630535,mj13,K,NA,GRVI
14-Jun-2013,4,31,3,B,<2,32,1,0.68,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.363168111,mj13,K,NA,EHRI
14-Jun-2013,4,31,3,A,<2,40,5,1.214,1.11,0.872,0.586,4.863,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,last stem dead,"Graeme, Kim, & Hannah",Julia,25.27798727,mj13,K,NA,ACNI
14-Jun-2013,4,31,3,B,<2,27,3,0.49,0.42,0.24,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.787989977,mj13,K,NA,EHRI
14-Jun-2013,4,31,3,A,<2,18,3,0.571,0.33,0.253,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.648463994,mj13,K,NA,EHRI
14-Jun-2013,4,31,3,A,<2,32,1,0.336,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.088668311,mj13,K,NA,EHRI
14-Jun-2013,4,31,3,A,<2,25,1,0.924,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.670554102,mj13,K,NA,EHRI
14-Jun-2013,4,31,3,B,<2,46,3,1.9,0.72,0.59,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,4.737286102,mj13,K,NA,EHRI
14-Jun-2013,4,31,3,A,<2,17,2,0.494,0.28,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.43796629,mj13,K,NA,EHRI
14-Jun-2013,4,31,3,A,<2,15,2,0.729,0.643,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,1.716281126,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,50,1,0.306,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.073541542,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,50,1,0.243,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.046376976,mj13,K,NA,EHRI
14-Jun-2013,4,31,3,B,<2,29,3,1.09,0.52,0.52,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,1.994989875,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,38,2,1.135,1.032,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,4.357641123,mj13,K,NA,EHRI
14-Jun-2013,4,31,3,B,<2,25,1,0.69,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.373928066,mj13,K,NA,EHRI
14-Jun-2013,4,31,3,B,<2,35,4,0.74,0.68,0.5,0.34,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,2.442274129,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,25,4,0.573,0.478,0.36,0.282,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,1.327292266,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,B,<2,12,1,0.23,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.041547563,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,38,2,1.026,0.73,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,2.500924522,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,B,<2,17,1,0.2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.031415927,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,51,2,1.101,0.736,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,2.653848613,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,B,<2,140,10,1.3,1.14,1.08,0.93,0.73,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,9.461927294,mj13,K,NA,GRVI
14-Jun-2013,4,31,4,A,<2,38,1,0.915,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.657554977,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,36,2,0.852,0.777,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,2.46679426,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,B,<2,9,3,0.25,0.2,0.18,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.200197992,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,34,2,0.614,0.293,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.565794554,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,B,<2,38,6,0.77,0.76,0.8,0.46,0.37,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,3.555183326,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,28,1,0.382,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.114608442,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,29,2,0.569,0.35,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.639126395,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,B,<2,54,3,0.51,0.41,0.47,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.905878242,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,50,3,0.389,0.389,0.305,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.667297842,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,B,<2,29,3,0.38,0.28,0.23,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.401259922,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,49,1,0.712,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.398152887,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,B,<2,42,5,0.38,0.68,0.55,0.32,0.29,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,2.191417956,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,34,1,0.22,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.038013271,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,B,<2,29,3,0.97,0.43,0.35,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,1.416072889,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,B,<2,49,1,0.411,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.132670243,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,A,<2,35,1,0.889,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.620716662,mj13,K,NA,DAME
14-Jun-2013,4,31,4,B,<2,49,5,0.48,0.38,0.35,0.2,6.85,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,last stem dead,"Graeme, Kim, & Hannah",Julia,37.70932202,mj13,K,NA,ACNI
14-Jun-2013,4,31,5,A,<2,47,3,0.417,0.381,0.357,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.692707043,mj13,K,NA,EHRI
14-Jun-2013,4,31,4,B,<2,45,1,0.5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.196349541,mj13,K,NA,EHRI
14-Jun-2013,4,31,5,A,<2,25,1,0.849,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.566115782,mj13,K,NA,GRVI
14-Jun-2013,4,31,5,A,<2,48,2,1.066,0.748,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,2.650225571,mj13,K,NA,EHRI
14-Jun-2013,4,31,5,A,<2,125,10,1.109,0.883,0.79,0.747,0.882,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,6.269595563,mj13,K,NA,FLVI
14-Jun-2013,4,31,5,B,<2,30,1,0.5,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.196349541,mj13,K,NA,EHRI
14-Jun-2013,4,31,5,B,<2,36,2,1.06,0.75,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,2.649619244,mj13,K,NA,EHRI
14-Jun-2013,4,31,5,B,<2,164,2,3.69,1.9,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,22.03520941,mj13,K,NA,FLVI
14-Jun-2013,4,31,5,B,<2,132,1,1.08,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.916088418,mj13,K,NA,ORTR
14-Jun-2013,4,31,1,A,2-10,220,1,8,NA,NA,NA,NA,5,O,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Christina & Olivia,Julia,50.26548246,mj13,K,NA,ACNI
14-Jun-2013,4,31,3,A,2-10,310,1,11.6,NA,NA,NA,NA,15,O,N,7,10,1,O,0,0,5,N,NA,NA,Y,NA,Christina & Olivia,Julia,105.6831769,mj13,K,NA,ACNI
14-Jun-2013,4,31,3,A,2-10,280,1,12.9,NA,NA,NA,NA,15,O,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Christina & Olivia,Julia,130.6981084,mj13,K,NA,ACNI
14-Jun-2013,4,31,5,A,2-10,400,1,14.7,NA,NA,NA,NA,15,O,Y,50,50,20,O,7,80,60,N,NA,NA,Y,NA,Christina & Olivia,Julia,169.7166891,mj13,K,NA,ACNI
14-Jun-2013,4,31,3,A,10-25,500,1,11.3,NA,NA,NA,NA,20,O,N,100,100,80,O,0,10,0,N,NA,NA,N,NA,Christina & Olivia,Julia,100.2874915,mj13,K,NA,ACNI
14-Jun-2013,4,31,5,B,2-10,400,1,20,NA,NA,NA,NA,8,O,N,5,5,2,O,5,0,0,N,N,NA,Y,NA,Christina & Olivia,Julia,314.1592654,mj13,K,NA,ACNI
14-Jun-2013,4,31,3,B,2-10,410,1,20.6,NA,NA,NA,NA,10,O,N,10,10,NA,O,20,30,0,N,NA,NA,Y,Weird. Diameter seems too lrg for height,Cody & tanja,Julia,333.2915646,mj13,K,NA,ACNI
14-Jun-2013,4,31,3,B,2-10,360,1,10,NA,NA,NA,NA,60,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cody & tanja,Julia,78.53981634,mj13,K,NA,ACNI
14-Jun-2013,4,31,5,B,2-10,370,1,13.5,NA,NA,NA,NA,15,O,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cody & tanja,Julia,143.1388153,mj13,K,NA,ACNI
14-Jun-2013,4,31,5,B,2-10,250,1,13.8,NA,NA,NA,NA,100,O,N,0,0,0,NA,0,0,0,N,NA,Y,N,NA,Cody & tanja,Julia,149.5712262,mj13,K,NA,ACNI
14-Jun-2013,4,31,4,B,2-10,250,1,13.5,NA,NA,NA,NA,50,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cody & tanja,Julia,143.1388153,mj13,K,NA,ACNI
14-Jun-2013,4,32,1,B,<2,28,7,0.65,0.65,0.36,0.34,0.22,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,2.162122604,mj13,K,NA,DICI
14-Jun-2013,4,32,1,A,<2,115,3,6.776,1.148,0.873,NA,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,40.79980175,mj13,K,NA,ACNI
14-Jun-2013,4,32,2,A,<2,42,4,8,9.63,1.22,0.75,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,344.5431787,mj13,K,NA,ACNI
14-Jun-2013,4,32,2,B,<2,39,1,0.98,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.754296396,mj13,K,NA,GRVI
14-Jun-2013,4,32,2,A,<2,32,2,0.86,0.586,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,1.659690833,mj13,K,NA,EHRI
14-Jun-2013,4,32,2,A,<2,40,1,0.985,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.762012933,mj13,K,NA,EHRI
14-Jun-2013,4,32,2,A,<2,28,1,0.825,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.534561625,mj13,K,NA,EHRI
14-Jun-2013,4,32,2,A,<2,49,1,0.1488,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.017389846,mj13,K,NA,PYHY
14-Jun-2013,4,32,2,A,<2,76,3,1.273,1.094,7.721,NA,NA,100,O,N,0,0,0,NA,0,0,0,N,NA,NA,Y,last stem dead,"Graeme, Kim, & Hannah",Julia,51.85333292,mj13,K,NA,ZIMU
14-Jun-2013,4,32,3,A,<2,33,1,0.589,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.272471116,mj13,K,NA,GYSE
14-Jun-2013,4,32,3,A,<2,51,7,0.79,0.701,0.677,0.583,0.372,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,3.570398845,mj13,K,NA,GYSE
14-Jun-2013,4,32,3,A,<2,115,2,2.203,1.206,NA,NA,NA,25,O,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,8.380946888,mj13,K,NA,GYSE
14-Jun-2013,4,32,3,B,<2,97,4,0.88,0.87,1.4,0.61,7.59,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,last stem dead,"Graeme, Kim, & Hannah",Julia,50.93974678,mj13,K,NA,ACNI
14-Jun-2013,4,32,4,A,<2,20,3,0.442,0.378,0.24,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.647560786,mj13,K,NA,ORTR
14-Jun-2013,4,32,4,A,<2,20,1,0.957,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.719306123,mj13,K,NA,ORTR
14-Jun-2013,4,32,4,A,<2,19,2,0.197,0.399,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,0.530625209,mj13,K,NA,ORTR
14-Jun-2013,4,32,5,B,<2,210,1,12.79,NA,NA,NA,NA,80,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,128.4786517,mj13,K,NA,ACNI
14-Jun-2013,4,32,5,A,<2,26,2,0.68,0.5,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,"Graeme, Kim, & Hannah",Julia,1.148566274,mj13,K,NA,SCBI
14-Jun-2013,4,32,5,A,<2,24,4,5.971,0.728,0.521,0.354,NA,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,first stem dead,"Graeme, Kim, & Hannah",Julia,30.27355077,mj13,K,NA,ACNI
14-Jun-2013,4,32,5,B,<2,39,10,0.43,0.39,0.3,0.27,8.04,100,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,last stem dead,"Graeme, Kim, & Hannah",Julia,51.69215822,mj13,K,NA,ACNI
14-Jun-2013,4,32,1,A,2-10,210,2,11.5,5.4,NA,NA,NA,80,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Christina & Olivia,Julia,195.4777489,mj13,K,NA,ACNI
14-Jun-2013,4,32,2,A,2-10,350,3,12.6,10.2,6,NA,NA,20,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Christina & Olivia,Julia,479.815446,mj13,K,NA,ACNI
14-Jun-2013,4,32,1,B,2-10,240,1,9.8,NA,NA,NA,NA,15,O,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cody & tanja,Julia,75.42963961,mj13,K,NA,ACNI
14-Jun-2013,4,32,2,B,2-10,280,2,8,8.2,NA,NA,NA,65,O,Y,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cody & tanja,Julia,261.5061725,mj13,K,NA,ACNI
14-Jun-2013,4,32,5,B,2-10,270,1,7.7,NA,NA,NA,NA,5,O,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cody & tanja,Julia,46.56625711,mj13,K,NA,ACNI
14-Jun-2013,4,32,5,B,2-10,340,1,10,NA,NA,NA,NA,5,O,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cody & tanja,Julia,78.53981634,mj13,K,NA,ACNI
14-Jun-2013,4,32,5,B,2-10,250,1,9.4,NA,NA,NA,NA,5,O,N,0,0,0,NA,0,0,0,N,NA,NA,Y,NA,Cody & tanja,Julia,69.39778172,mj13,K,NA,ACNI
13-Jun-2013,4,33,1,B,<2,50,3,0.221,0.27,0.339,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,0.357640478,mj13,K,NA,COAF
13-Jun-2013,4,33,1,B,<2,20,1,0.455,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,0.162597055,mj13,K,NA,ORTR
13-Jun-2013,4,33,1,B,<2,10,1,0.065,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,0.003318307,mj13,K,NA,ORTR
13-Jun-2013,4,33,1,B,<2,70,2,0.995,0.604,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,1.923667082,mj13,K,NA,COAF
13-Jun-2013,4,33,1,B,<2,140,10,1.326,1.25,1.07,0.701,2.029,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,11.96602875,mj13,K,NA,GRFL
13-Jun-2013,4,33,1,B,<2,110,3,0.559,0.661,0.518,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,1.828790984,mj13,K,NA,COAF
13-Jun-2013,4,33,2,B,<2,100,1,1.691,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,2.245831126,mj13,K,NA,COAF
13-Jun-2013,4,33,2,B,<2,100,1,1.837,NA,NA,NA,NA,40,O,N,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,2.650380295,mj13,K,NA,COAF
13-Jun-2013,4,33,3,B,<2,120,2,3.566,3.06,NA,NA,NA,80,O,N,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,39.40401962,mj13,K,NA,COAF
13-Jun-2013,4,33,3,B,<2,120,1,3.218,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,8.133209531,mj13,K,NA,COAF
13-Jun-2013,4,33,3,B,<2,150,1,3.581,NA,NA,NA,NA,50,O,Y,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,10.07160126,mj13,K,NA,COAF
13-Jun-2013,4,33,3,B,<2,110,1,1.044,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,0.856033733,mj13,K,NA,COAF
13-Jun-2013,4,33,3,B,<2,100,1,2.083,NA,NA,NA,NA,30,O,N,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,3.407755452,mj13,K,NA,COAF
13-Jun-2013,4,33,4,B,<2,25,1,0.379,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,0.112815378,mj13,K,NA,ORTR
13-Jun-2013,4,33,4,B,<2,40,1,0.696,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,0.380459437,mj13,K,NA,EHRI
13-Jun-2013,4,33,5,B,<2,25,2,0.518,0.347,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,0.589017207,mj13,K,NA,EHRI
13-Jun-2013,4,33,5,B,<2,25,1,0.847,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,0.563451711,mj13,K,NA,EHRI
13-Jun-2013,4,33,5,B,<2,180,2,2.747,4.002,NA,NA,NA,5,O,N,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Chevonne & Sam,Peter,56.24238212,mj13,K,NA,ACNI
13-Jun-2013,4,33,1,A,<2,20,1,0.267,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,0.05599025,mj13,K,NA,ORTR
13-Jun-2013,4,33,2,A,<2,140,1,1.776,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,2.477284037,mj13,K,NA,COAF
13-Jun-2013,4,33,2,A,<2,100,1,1.312,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,1.351940416,mj13,K,NA,COAF
13-Jun-2013,4,33,2,A,<2,75,1,0.873,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,0.598574717,mj13,K,NA,ORTR
13-Jun-2013,4,33,2,A,<2,48,1,0.646,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,0.32775922,mj13,K,NA,ORTR
13-Jun-2013,4,33,2,A,<2,100,1,1.237,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,1.201791922,mj13,K,NA,COAF
13-Jun-2013,4,33,2,A,<2,45,1,0.138,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,0.014957123,mj13,K,NA,COAF
13-Jun-2013,4,33,3,A,<2,56,1,0.914,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,0.656118484,mj13,K,NA,EHRI
13-Jun-2013,4,33,3,A,<2,47,2,1.957,0.774,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,4.890009131,mj13,K,NA,EHRI
13-Jun-2013,4,33,3,A,<2,150,2,1.228,2.692,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,23.95106257,mj13,K,NA,COAF
13-Jun-2013,4,33,3,A,<2,150,2,2.779,3.024,NA,NA,NA,50,O,N,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,34.79403792,mj13,K,NA,COAF
13-Jun-2013,4,33,4,A,<2,84,2,0.937,0.778,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,2.591111008,mj13,K,NA,COAF
13-Jun-2013,4,33,4,A,<2,52,2,0.27,0.221,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,0.210694053,mj13,K,NA,ORTR
13-Jun-2013,4,33,4,A,<2,46,2,0.462,1.89,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,11.38972164,mj13,K,NA,ORTR
13-Jun-2013,4,33,4,A,<2,57,1,0.782,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,N,NA,N,Y,NA,Hannah & Graeme,Peter,0.480289826,mj13,K,NA,ORTR
